source_study,target_study,text1,text2,class_label,cosine,rank,mrr,candidate_pool_size,r@1,r@3,r@5,r@10
adni,nacc,Depression,Active depression in the last two years,identical match,0.66083,1,1.0,196,True,True,True,True
adni,nacc,Stroke,Stroke,identical match,1.0,1,1.0,196,True,True,True,True
adni,amed,Depression,Clinically relevant depression based on clinical judgement or GDS?,identical match,0.61736,1,1.0,62,True,True,True,True
adni,amed,Stroke,Did subject have a stroke?,identical match,0.77714,1,1.0,62,True,True,True,True
adni,epad,Depression,Medical History Term,identical match,0.35093,16,0.0625,45,False,False,False,False
adni,epad,Stroke,Medical History Term,identical match,0.34708,9,0.1111111111111111,45,False,False,False,True
adni,epad,Parkinson Disease,High Level Group Term,identical match,0.20191,37,0.02702702702702703,45,False,False,False,False
adni,nacc,Parkinson Disease,Parkinson 's disease (PD),identical match,0.95718,1,1.0,196,True,True,True,True
adni,nacc,bipolar or Schizophrenia,Bipolar disorder,identical match,0.87885,1,1.0,196,True,True,True,True
adni,nacc,bipolar or Schizophrenia,Schizophrenia,identical match,0.75082,2,0.5,196,False,True,True,True
adni,nacc,Thyroid,Thyroid disease,identical match,0.68086,1,1.0,196,True,True,True,True
adni,nacc,Vision,"Without corrective lenses, is the subject 's vision functionally normal?",identical match,0.58841,1,1.0,196,True,True,True,True
adni,nacc,Heart Condition,Congestive heart failure,identical match,0.56143,2,0.5,196,False,True,True,True
adni,nacc,Heart Rate,Subject resting heart rate (pulse),identical match,0.72979,1,1.0,196,True,True,True,True
adni,epad,Heart Condition,Heart - Abnormal Findings,identical match,0.7353,1,1.0,45,True,True,True,True
adni,epad,Heart Rate,Heart - Results,identical match,0.64771,1,1.0,45,True,True,True,True
adni,epad,Abdominal Discomfort,Abdomen - Results,identical match,0.50944,1,1.0,45,True,True,True,True
adni,epad,Coughing,5e. Cough or snore loudly,identical match,0.54634,1,1.0,45,True,True,True,True
adni,epad,Musculoskeletal Pain,Musculoskeletal - Results,identical match,0.63077,1,1.0,45,True,True,True,True
adni,nacc,Insomnia,Hyposomnia/insomnia history reported at Initial Visit,identical match,0.58543,1,1.0,196,True,True,True,True
adni,nacc,Psychiatric,Other psychiatric disorder,identical match,0.67423,1,1.0,196,True,True,True,True
adni,nacc,Cardiovascular,Other cardiovascular disease,identical match,0.67425,1,1.0,196,True,True,True,True
adni,epad,CSF PTAU (Cerebrospinal fluid (CSF) phosphorylated tau (p-tau),amount of phosphorylated Tau protein present in a sample,identical match,0.68163,1,1.0,45,True,True,True,True
adni,epad,"CSF TAU (Is a quantification of total tau protein, a biomarker for Alzheimer's diseas)","Is a quantification of total tau protein, a biomarker for Alzheimer's disease.",identical match,0.79138,1,1.0,45,True,True,True,True
adni,epad,A-beta 1-42 in CSF,The determination of the amount of the 1-42 amino acid beta amyloid protein isoform present in a sample.,identical match,0.68976,1,1.0,45,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Entorhinal,Left entorhinal gray matter volume (cc),identical match,0.90095,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Entorhinal,Right entorhinal gray matter volume (cc),identical match,0.88255,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Fusiform,Left fusiform gray matter volume (cc),identical match,0.91789,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of right Fusiform,Right fusiform gray matter volume (cc),identical match,0.88928,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left MiddleTemporal,Left middle temporal gray matter volume (cc),identical match,0.83199,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right MiddleTemporal,Right middle temporal gray matter volume (cc),identical match,0.82707,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Pericalcarine,Right pericalcarine gray matter volume (cc),identical match,0.88367,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Precentral,Right precentral gray matter volume (cc),identical match,0.8882,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Rostral Middle Frontal,Right rostral middle frontal gray matter volume (cc),identical match,0.90039,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Superior Parietal,Right superior parietal gray matter volume (cc),identical match,0.88404,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Supramarginal,Right supramarginal gray matter volume (cc),identical match,0.90824,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of RightInsula,Right insula gray matter volume (cc),identical match,0.75692,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Inferior Temporal,Left inferior temporal gray matter volume (cc),identical match,0.90587,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Medial Orbitofrontal,Left medial orbitofrontal gray matter volume (cc),identical match,0.91411,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Perical carine,Left pericalcarine gray matter volume (cc),identical match,0.84078,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Precentral,Left precentral gray matter volume (cc),identical match,0.90054,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Rostral Middle Frontal,Left rostral middle frontal gray matter volume (cc),identical match,0.9038,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Supramarginal,Left supramarginal gray matter volume (cc),identical match,0.91656,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Inferior Temporal,Right inferior temporal gray matter volume (cc),identical match,0.88726,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Medial Orbitofrontal,Right medial orbitofrontal gray matter volume (cc),identical match,0.90798,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Superior Parietal,Left superior parietal gray matter volume (cc),identical match,0.90097,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Postcentral,Right postcentral gray matter volume (cc),identical match,0.87706,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Superior Frontat,Right superior frontal gray matter volume (cc),identical match,0.77466,1,1.0,196,True,True,True,True
adni,nacc,Right Superior Temporal Volume,Right superior temporal gray matter volume (cc),identical match,0.87742,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) Left Insula,Left insula gray matter volume (cc),identical match,0.88834,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Left Inferior Parietal,Left inferior parietal gray matter volume (cc),identical match,0.89337,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Lateral Occipital,Left lateral occipital gray matter volume (cc),identical match,0.88632,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation)  Left Lingual,Left lingual gray matter volume (cc),identical match,0.89548,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Paracentral,Left paracentral gray matter volume (cc),identical match,0.89133,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Postcentral,Left postcentral gray matter volume (cc),identical match,0.89004,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Superior Frontal,Left superior frontal gray matter volume (cc),identical match,0.90865,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Superior Temporal,Left superior temporal gray matter volume (cc),identical match,0.90891,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Inferior Parietal,Right inferior parietal gray matter volume (cc),identical match,0.88726,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Lateral Occipital,Right lateral occipital gray matter volume (cc),identical match,0.88911,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Right Lingual,Right lingual gray matter volume (cc),identical match,0.91934,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Left Pars Opercularis,Left pars opercularis gray matter volume (cc),identical match,0.89006,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Right Pars Opercularis,Right pars opercularis gray matter volume (cc),identical match,0.87794,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Left Pars Orbitalis,Left pars orbitalis gray matter volume (cc),identical match,0.88697,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Right Pars Orbitalis,Right pars orbitalis gray matter volume (cc),identical match,0.85823,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Left Pars Triangularis,Left pars triangularis gray matter volume (cc),identical match,0.90924,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Right Pars Triangularis,Right pars triangularis gray matter volume (cc),identical match,0.89331,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Posterior Cingulate,Left posterior cingulate gray matter volume (cc),identical match,0.91038,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Posterior Cingulate,Right posterior cingulate gray matter volume (cc),identical match,0.91783,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Rostral Anterior Cingulate,Left rostral anterior cingulate gray matter volume (cc),identical match,0.91395,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Rostral Anterior Cingulate,Right rostral anterior cingulate gray matter volume (cc),identical match,0.9259,1,1.0,196,True,True,True,True
adni,nacc,Volume (WM Parcellation) of Csf,Total brain cerebrospinal fluid volume (cc),identical match,0.7582,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Caudal Anterior Cingulate,Left caudal anterior cingulate mean cortical thickness (mm),identical match,0.82804,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Caudal Anterior Cingulate,Right caudal anterior cingulate mean cortical thickness (mm),identical match,0.85073,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Caudal Middle Frontal,Left caudal middle frontal mean cortical thickness (mm),identical match,0.85986,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Cuneus,Left cuneus mean cortical thickness (mm),identical match,0.8062,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Cuneus,Right cuneus mean cortical thickness (mm),identical match,0.83162,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Entorightinal,Left entorhinal mean cortical thickness (mm),identical match,0.73007,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of  Right Entorightinal,Right entorhinal mean cortical thickness (mm),identical match,0.742,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of  Left Fusiform,Left fusiform mean cortical thickness (mm),identical match,0.81481,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Fusiform,Right fusiform mean cortical thickness (mm),identical match,0.82334,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Inferiorparietal,Left inferior parietal mean cortical thickness (mm),identical match,0.74898,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Inferiorparietal,Right inferior parietal mean cortical thickness (mm),identical match,0.76699,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Inferiortemporal,Left inferior temporal mean cortical thickness (mm),identical match,0.81808,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Inferiortemporal,Right inferior temporal mean cortical thickness (mm),identical match,0.82967,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Insula,Left insula mean cortical thickness (mm),identical match,0.81443,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Insula,Right insula mean cortical thickness (mm),identical match,0.82455,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Isthmus Cingulate,Left isthmus cingulate mean cortical thickness (mm),identical match,0.87136,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Isthmus Cingulate,Right isthmus cingulate mean cortical thickness (mm),identical match,0.88389,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Lateraloccipital,Left lateral occipital mean cortical thickness (mm),identical match,0.77596,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Lateraloccipital,Right lateral occipital mean cortical thickness (mm),identical match,0.79277,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Lateralorbitofrontal,Left lateral orbitofrontal mean cortical thickness (mm),identical match,0.7413,2,0.5,196,False,True,True,True
adni,nacc,Cortical Thickness Average of Right Lateralorbitofrontal,Right lateral orbitofrontal mean cortical thickness (mm),identical match,0.74766,2,0.5,196,False,True,True,True
adni,nacc,Cortical Thickness Average of Left Lingual,Left lingual mean cortical thickness (mm),identical match,0.81356,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Lingual,Right lingual mean cortical thickness (mm),identical match,0.84372,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Medial Orbitofrontal,Left medial orbitofrontal mean cortical thickness (mm),identical match,0.8637,2,0.5,196,False,True,True,True
adni,nacc,Cortical Thickness Average of Right Medial Orbitofrontal,Right medial orbitofrontal mean cortical thickness (mm),identical match,0.87631,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Middle Temporal,Left middle temporal mean cortical thickness (mm),identical match,0.89718,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Middle Temporal,Right middle temporal mean cortical thickness (mm),identical match,0.89698,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Paracentral,Left paracentral mean cortical thickness (mm),identical match,0.79025,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Paracentral,Right paracentral mean cortical thickness (mm),identical match,0.82073,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Parahippocampal,Left parahippocampal mean cortical thickness (mm),identical match,0.79657,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Parahippocampal,Right parahippocampal mean cortical thickness (mm),identical match,0.80529,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Pars Opercularis,Left pars opercularis mean cortical thickness (mm),identical match,0.82445,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Pars Opercularis,Right pars opercularis mean cortical thickness (mm),identical match,0.8485,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Parsorbitalis,Left pars orbitalis mean cortical thickness (mm),identical match,0.71573,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Parsorbitalis,Right pars orbitalis mean cortical thickness (mm),identical match,0.74252,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Pars Triangularis,Left pars triangularis mean cortical thickness (mm),identical match,0.81725,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Pars Triangularis,Right pars triangularis mean cortical thickness (mm),identical match,0.81985,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Pericalcarine,Left pericalcarine mean cortical thickness (mm),identical match,0.81504,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Pericalcarine,Right pericalcarine mean cortical thickness (mm),identical match,0.83749,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Postcentral,Left postcentral mean cortical thickness (mm),identical match,0.78781,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Postcentral,Right postcentral mean cortical thickness (mm),identical match,0.8269,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Posterior Cingulate,Left posterior cingulate mean cortical thickness (mm),identical match,0.79684,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Posterior Cingulate,Right posterior cingulate mean cortical thickness (mm),identical match,0.82836,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Precentral,Left precentral mean cortical thickness (mm),identical match,0.81542,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Precentral,Right precentral mean cortical thickness (mm),identical match,0.84772,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Precuneus,Left precuneus mean cortical thickness (mm),identical match,0.81624,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Precuneus,Right precuneus mean cortical thickness (mm),identical match,0.8421,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Rostral Anterior Cingulate,Left rostral anterior cingulate mean cortical thickness (mm),identical match,0.82967,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Rostral Anterior Cingulate,Right rostral anterior cingulate mean cortical thickness (mm),identical match,0.85216,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Rostral Middle Frontal,Left rostral middle frontal mean cortical thickness (mm),identical match,0.87219,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Rostral Middle Frontal,Right rostral middle frontal mean cortical thickness (mm),identical match,0.88868,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Superior Frontal,Left superior frontal mean cortical thickness (mm),identical match,0.82876,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Superiorfrontal,Right superior frontal mean cortical thickness (mm),identical match,0.75478,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Superiorparietal,Left superior parietal mean cortical thickness (mm),identical match,0.76496,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Superiorparietal,Right superior parietal mean cortical thickness (mm),identical match,0.77346,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Superior Temporal,Left superior temporal mean cortical thickness (mm),identical match,0.83693,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Superior Temporal,Right superior temporal mean cortical thickness (mm),identical match,0.84621,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Supramarginal,Left supramarginal mean cortical thickness (mm),identical match,0.87944,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Supramarginal,Right supramarginal mean cortical thickness (mm),identical match,0.88142,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Transverse Temporal,Left transverse temporal mean cortical thickness (mm),identical match,0.83156,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Transverse Temporal,Right transverse temporal mean cortical thickness (mm),identical match,0.84254,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Precuneus,Left precuneus gray matter volume (cc),identical match,0.88741,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) o Right Precuneus,Right precuneus gray matter volume (cc),identical match,0.81189,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) o Left Transverse Temporal,Left transverse temporal gray matter volume (cc),identical match,0.83596,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) o Right Transverse Temporal,Right transverse temporal gray matter volume (cc),identical match,0.81489,1,1.0,196,True,True,True,True
adni,nacc,Volume (WM Parcellation) of Left Lateral Ventricle,Segmented left lateral ventricle volume (cc),identical match,0.77303,1,1.0,196,True,True,True,True
adni,nacc,Volume (WM Parcellation) of Right Lateral Ventricle,Segmented right lateral ventricle volume (cc),identical match,0.80615,1,1.0,196,True,True,True,True
adni,nacc,Volume (WM Parcellation) of Third Ventricle,Segmented total third ventricle volume (cc),identical match,0.77104,1,1.0,196,True,True,True,True
adni,nacc,Volume (WM Parcellation) of Left Hippocampus,Segmented left hippocampus volume (cc),identical match,0.84027,1,1.0,196,True,True,True,True
adni,nacc,Volume (WM Parcellation) of Right Hippocampus,Segmented right hippocampus volume (cc),identical match,0.82467,1,1.0,196,True,True,True,True
adni,epad,Smoking(1=Yes; 0=No),Smoking,identical match,0.84392,1,1.0,45,True,True,True,True
adni,nacc,Smoking(1=Yes; 0=No),Smoked cigarettes in last 30 days,identical match,0.6606,1,1.0,196,True,True,True,True
adni,nacc,Smoking(1=Yes; 0=No),Average number of packs smoked per day,identical match,0.48528,3,0.3333333333333333,196,False,True,True,True
adni,nacc,"If no longer smoking, provide period of time since stopped smoking (years)","If the subject quit smoking, age at which he/she last smoked (i.e., quit)",identical match,0.78205,1,1.0,196,True,True,True,True
aachen-hf,viennahf-register,HbA1c,HBA1c,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,creatinine,Creatinine,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,urea,Urea,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,triglyceride,triglyceride,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,patient identification number,patient identification number,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,mineralocorticoid receptor antagonist (MRA),Mineralocorticoid receptor antagonists(MRAs),partial match,0.98311,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,height,height,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,HDL-cholesterol,HDL-Cholesterol,compatible match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,age at visit,age at visit,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,estimated glomerular filtration rate (CKD-EPI),estimated glomerular fraction rate,identical match,0.81563,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,date of visit,date of visit,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,weight,weight,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,body mass index,body mass index,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,Angiotensin II receptor blockers,Angiotensin II Receptor Blockers (ARBs),partial match,0.91401,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,sacubitril/valsartan,Angiotensin Receptor-Neprilysin Inhibitor (ARNi),partial match,0.28734,12,0.08333333333333333,42,False,False,False,False
aachen-hf,viennahf-register,LDL-cholesterol,HDL-Cholesterol,identical match,0.74524,2,0.5,42,False,True,True,True
aachen-hf,viennahf-register,Betablocker substance,Betablocker,partial match,0.95404,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,Beta blockers,Betablocker,partial match,0.73468,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,sodium glucose cotransporter 2 inhibitors,SGLT2i,partial match,0.63901,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,Alanine aminotransferase,Alanine Aminotransferase(ALAT),partial match,0.91618,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,Angiotensin-converting enzyme inhibitors,ACE inhibitors (ACEI),partial match,0.8012,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,Aspartate aminotransferase,aspartaataminotransferase(ASAT),partial match,0.64794,2,0.5,42,False,True,True,True
aachen-hf,viennahf-register,height,weight,identical match,0.5419,3,0.3333333333333333,42,False,True,True,True
aachen-hf,viennahf-register,gamma-glutamyl transferase (GGT),gamma glutaryl transferase,identical match,0.67078,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,prealbumin,Albumin,identical match,0.75164,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,History of chronic kidney disease,creatinin kinase,identical match,0.27303,14,0.07142857142857142,42,False,False,False,False
aachen-hf,viennahf-register,eosinophiles,eosinophils absolute,identical match,0.7741,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,LDL-cholesterol,LDL-Cholsterine,identical match,0.75017,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,History of diabetes,type of diabetes,partial match,0.73606,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,sacubitril/valsartan,ARNi daily dosis in % of target dosis,compatible match,0.22367,30,0.03333333333333333,42,False,False,False,False
aachen-hf,viennahf-register,History of myocardial infarction,date of past myocardial infarction,partial match,0.70241,2,0.5,42,False,True,True,True
aachen-hf,viennahf-register,History of chronic obstructive pulmonary disorder,COPD ( chronic obstructive pulmonary disease),identical match,0.65349,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,diuretics,Loop diuretics,identical match,0.75652,2,0.5,42,False,True,True,True
aachen-hf,viennahf-register,sodium glucose cotransporter 2 inhibitors,SGLT2i daily dosis in % of target dosis,compatible match,0.56069,2,0.5,42,False,True,True,True
aachen-hf,viennahf-register,creatinine,creatinin kinase,identical match,0.57237,2,0.5,42,False,True,True,True
aachen-hf,viennahf-register,original dosage of ARNI,ARNi daily dosis in % of target dosis,compatible match,0.76765,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,Angiotensin II receptor blockers,ARB daily dosis in % of target dosis,compatible match,0.37195,7,0.14285714285714285,42,False,False,False,True
aachen-hf,viennahf-register,original dosage of SGLT2 inhibitors,SGLT2i daily dosis in % of target dosis,compatible match,0.76228,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,mineralocorticoid receptor antagonist (MRA),MRA daily dosis in % of target dosis,partial match,0.39119,7,0.14285714285714285,42,False,False,False,True
aachen-hf,viennahf-register,high sensitivity C reactive protein,ultrasensitive C reactive protein(CRP),identical match,0.8064,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,smoking status,Smoking status (active/former/never),compatible match,0.9216,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,History of myocardial infarction,presence of past myocardial infarction,identical match,0.87716,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,date of visit,date of stroke,partial match,0.57271,3,0.3333333333333333,42,False,True,True,True
aachen-hf,viennahf-register,History of Coronary artery bypass graft surgery,CABG - coronary artery bypass graft,identical match,0.67858,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,History of stroke,date of stroke,partial match,0.62301,2,0.5,42,False,True,True,True
aachen-hf,viennahf-register,lymphocytes,Lymphocytes absolute,partial match,0.73661,2,0.5,42,False,True,True,True
aachen-hf,viennahf-register,lymphocytes,Lymphocytes relative,partial match,0.75068,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,History of chronic kidney disease,chronic kidney disease (yes/no),identical match,0.86715,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,diuretics,diuretics substance,partial match,0.97127,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,normalisation of loop diuretics,Loop diuretics,partial match,0.6484,1,1.0,42,True,True,True,True
