source_study,target_study,text1,text2,class_label,cosine,rank,mrr,candidate_pool_size,r@1,r@3,r@5,r@10
adni,nacc,Stroke,Stroke,identical match,1.0,1,1.0,196,True,True,True,True
adni,amed,Depression,Clinically relevant depression based on clinical judgement or GDS?,identical match,0.4706,1,1.0,62,True,True,True,True
adni,amed,Stroke,Did subject have a stroke?,identical match,0.49442,2,0.5,62,False,True,True,True
adni,epad,Depression,Medical History Term,identical match,0.20513,17,0.058823529411764705,45,False,False,False,False
adni,epad,Stroke,Medical History Term,identical match,0.24129,5,0.2,45,False,False,True,True
adni,epad,Parkinson Disease,High Level Group Term,identical match,0.15934,19,0.05263157894736842,45,False,False,False,False
adni,nacc,Parkinson Disease,Parkinson 's disease (PD),identical match,0.79547,1,1.0,196,True,True,True,True
adni,nacc,bipolar or Schizophrenia,Bipolar disorder,identical match,0.67087,1,1.0,196,True,True,True,True
adni,nacc,bipolar or Schizophrenia,Schizophrenia,identical match,0.64919,2,0.5,196,False,True,True,True
adni,nacc,Thyroid,Thyroid disease,identical match,0.74451,1,1.0,196,True,True,True,True
adni,nacc,Vision,"Without corrective lenses, is the subject 's vision functionally normal?",identical match,0.32838,3,0.3333333333333333,196,False,True,True,True
adni,nacc,Heart Condition,Congestive heart failure,identical match,0.51686,2,0.5,196,False,True,True,True
adni,nacc,Heart Rate,Subject resting heart rate (pulse),identical match,0.63703,1,1.0,196,True,True,True,True
adni,epad,Heart Condition,Heart - Abnormal Findings,identical match,0.54898,2,0.5,45,False,True,True,True
adni,epad,Heart Rate,Heart - Results,identical match,0.52807,1,1.0,45,True,True,True,True
adni,epad,Abdominal Discomfort,Abdomen - Results,identical match,0.50395,1,1.0,45,True,True,True,True
adni,epad,Coughing,5e. Cough or snore loudly,identical match,0.57721,1,1.0,45,True,True,True,True
adni,epad,Musculoskeletal Pain,Musculoskeletal - Results,identical match,0.6531,1,1.0,45,True,True,True,True
adni,nacc,Insomnia,Hyposomnia/insomnia history reported at Initial Visit,identical match,0.52588,1,1.0,196,True,True,True,True
adni,nacc,Psychiatric,Other psychiatric disorder,identical match,0.62478,1,1.0,196,True,True,True,True
adni,nacc,Cardiovascular,Other cardiovascular disease,identical match,0.69463,1,1.0,196,True,True,True,True
adni,epad,CSF PTAU (Cerebrospinal fluid (CSF) phosphorylated tau (p-tau),amount of phosphorylated Tau protein present in a sample,identical match,0.63632,2,0.5,45,False,True,True,True
adni,epad,"CSF TAU (Is a quantification of total tau protein, a biomarker for Alzheimer's diseas)","Is a quantification of total tau protein, a biomarker for Alzheimer's disease.",identical match,0.80007,1,1.0,45,True,True,True,True
adni,epad,A-beta 1-42 in CSF,The determination of the amount of the 1-42 amino acid beta amyloid protein isoform present in a sample.,identical match,0.63955,1,1.0,45,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Entorhinal,Left entorhinal gray matter volume (cc),identical match,0.75583,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Entorhinal,Right entorhinal gray matter volume (cc),identical match,0.75516,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Fusiform,Left fusiform gray matter volume (cc),identical match,0.73171,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of right Fusiform,Right fusiform gray matter volume (cc),identical match,0.73632,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left MiddleTemporal,Left middle temporal gray matter volume (cc),identical match,0.72849,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right MiddleTemporal,Right middle temporal gray matter volume (cc),identical match,0.73964,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Pericalcarine,Right pericalcarine gray matter volume (cc),identical match,0.76689,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Precentral,Right precentral gray matter volume (cc),identical match,0.72688,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Rostral Middle Frontal,Right rostral middle frontal gray matter volume (cc),identical match,0.74894,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Superior Parietal,Right superior parietal gray matter volume (cc),identical match,0.73256,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Supramarginal,Right supramarginal gray matter volume (cc),identical match,0.75485,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of RightInsula,Right insula gray matter volume (cc),identical match,0.74099,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Inferior Temporal,Left inferior temporal gray matter volume (cc),identical match,0.69909,2,0.5,196,False,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Medial Orbitofrontal,Left medial orbitofrontal gray matter volume (cc),identical match,0.73655,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Perical carine,Left pericalcarine gray matter volume (cc),identical match,0.70827,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Precentral,Left precentral gray matter volume (cc),identical match,0.71552,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Rostral Middle Frontal,Left rostral middle frontal gray matter volume (cc),identical match,0.7364,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Supramarginal,Left supramarginal gray matter volume (cc),identical match,0.76282,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Inferior Temporal,Right inferior temporal gray matter volume (cc),identical match,0.73199,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Medial Orbitofrontal,Right medial orbitofrontal gray matter volume (cc),identical match,0.74929,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Superior Parietal,Left superior parietal gray matter volume (cc),identical match,0.7059,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Postcentral,Right postcentral gray matter volume (cc),identical match,0.73862,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Superior Frontat,Right superior frontal gray matter volume (cc),identical match,0.72236,1,1.0,196,True,True,True,True
adni,nacc,Right Superior Temporal Volume,Right superior temporal gray matter volume (cc),identical match,0.77384,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) Left Insula,Left insula gray matter volume (cc),identical match,0.72393,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Left Inferior Parietal,Left inferior parietal gray matter volume (cc),identical match,0.71969,2,0.5,196,False,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Lateral Occipital,Left lateral occipital gray matter volume (cc),identical match,0.71366,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation)  Left Lingual,Left lingual gray matter volume (cc),identical match,0.70376,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Paracentral,Left paracentral gray matter volume (cc),identical match,0.71816,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Postcentral,Left postcentral gray matter volume (cc),identical match,0.74578,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Superior Frontal,Left superior frontal gray matter volume (cc),identical match,0.68922,2,0.5,196,False,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Superior Temporal,Left superior temporal gray matter volume (cc),identical match,0.69473,3,0.3333333333333333,196,False,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Inferior Parietal,Right inferior parietal gray matter volume (cc),identical match,0.75026,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Lateral Occipital,Right lateral occipital gray matter volume (cc),identical match,0.71898,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Right Lingual,Right lingual gray matter volume (cc),identical match,0.71197,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Left Pars Opercularis,Left pars opercularis gray matter volume (cc),identical match,0.76014,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Right Pars Opercularis,Right pars opercularis gray matter volume (cc),identical match,0.75364,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Left Pars Orbitalis,Left pars orbitalis gray matter volume (cc),identical match,0.75177,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Right Pars Orbitalis,Right pars orbitalis gray matter volume (cc),identical match,0.745,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Left Pars Triangularis,Left pars triangularis gray matter volume (cc),identical match,0.77875,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of  Right Pars Triangularis,Right pars triangularis gray matter volume (cc),identical match,0.76425,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Posterior Cingulate,Left posterior cingulate gray matter volume (cc),identical match,0.72703,2,0.5,196,False,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Posterior Cingulate,Right posterior cingulate gray matter volume (cc),identical match,0.74051,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Rostral Anterior Cingulate,Left rostral anterior cingulate gray matter volume (cc),identical match,0.75341,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Right Rostral Anterior Cingulate,Right rostral anterior cingulate gray matter volume (cc),identical match,0.75959,1,1.0,196,True,True,True,True
adni,nacc,Volume (WM Parcellation) of Csf,Total brain cerebrospinal fluid volume (cc),identical match,0.6406,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Caudal Anterior Cingulate,Left caudal anterior cingulate mean cortical thickness (mm),identical match,0.83714,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Caudal Anterior Cingulate,Right caudal anterior cingulate mean cortical thickness (mm),identical match,0.84014,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Caudal Middle Frontal,Left caudal middle frontal mean cortical thickness (mm),identical match,0.81225,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Cuneus,Left cuneus mean cortical thickness (mm),identical match,0.84265,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Cuneus,Right cuneus mean cortical thickness (mm),identical match,0.82139,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Entorightinal,Left entorhinal mean cortical thickness (mm),identical match,0.75059,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of  Right Entorightinal,Right entorhinal mean cortical thickness (mm),identical match,0.76161,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of  Left Fusiform,Left fusiform mean cortical thickness (mm),identical match,0.80411,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Fusiform,Right fusiform mean cortical thickness (mm),identical match,0.79677,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Inferiorparietal,Left inferior parietal mean cortical thickness (mm),identical match,0.79504,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Inferiorparietal,Right inferior parietal mean cortical thickness (mm),identical match,0.79718,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Inferiortemporal,Left inferior temporal mean cortical thickness (mm),identical match,0.7876,2,0.5,196,False,True,True,True
adni,nacc,Cortical Thickness Average of Right Inferiortemporal,Right inferior temporal mean cortical thickness (mm),identical match,0.80273,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Insula,Left insula mean cortical thickness (mm),identical match,0.81827,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Insula,Right insula mean cortical thickness (mm),identical match,0.82533,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Isthmus Cingulate,Left isthmus cingulate mean cortical thickness (mm),identical match,0.82689,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Isthmus Cingulate,Right isthmus cingulate mean cortical thickness (mm),identical match,0.82482,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Lateraloccipital,Left lateral occipital mean cortical thickness (mm),identical match,0.81306,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Lateraloccipital,Right lateral occipital mean cortical thickness (mm),identical match,0.80113,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Lateralorbitofrontal,Left lateral orbitofrontal mean cortical thickness (mm),identical match,0.82998,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Lateralorbitofrontal,Right lateral orbitofrontal mean cortical thickness (mm),identical match,0.81623,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Lingual,Left lingual mean cortical thickness (mm),identical match,0.84,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Lingual,Right lingual mean cortical thickness (mm),identical match,0.79248,2,0.5,196,False,True,True,True
adni,nacc,Cortical Thickness Average of Left Medial Orbitofrontal,Left medial orbitofrontal mean cortical thickness (mm),identical match,0.82736,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Medial Orbitofrontal,Right medial orbitofrontal mean cortical thickness (mm),identical match,0.82607,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Middle Temporal,Left middle temporal mean cortical thickness (mm),identical match,0.81255,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Middle Temporal,Right middle temporal mean cortical thickness (mm),identical match,0.82644,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Paracentral,Left paracentral mean cortical thickness (mm),identical match,0.83371,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Paracentral,Right paracentral mean cortical thickness (mm),identical match,0.8266,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Parahippocampal,Left parahippocampal mean cortical thickness (mm),identical match,0.8367,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Parahippocampal,Right parahippocampal mean cortical thickness (mm),identical match,0.8096,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Pars Opercularis,Left pars opercularis mean cortical thickness (mm),identical match,0.81998,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Pars Opercularis,Right pars opercularis mean cortical thickness (mm),identical match,0.8044,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Parsorbitalis,Left pars orbitalis mean cortical thickness (mm),identical match,0.79669,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Parsorbitalis,Right pars orbitalis mean cortical thickness (mm),identical match,0.7849,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Pars Triangularis,Left pars triangularis mean cortical thickness (mm),identical match,0.82651,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Pars Triangularis,Right pars triangularis mean cortical thickness (mm),identical match,0.81378,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Pericalcarine,Left pericalcarine mean cortical thickness (mm),identical match,0.81044,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Pericalcarine,Right pericalcarine mean cortical thickness (mm),identical match,0.80962,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Postcentral,Left postcentral mean cortical thickness (mm),identical match,0.80668,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Postcentral,Right postcentral mean cortical thickness (mm),identical match,0.82021,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Posterior Cingulate,Left posterior cingulate mean cortical thickness (mm),identical match,0.81159,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Posterior Cingulate,Right posterior cingulate mean cortical thickness (mm),identical match,0.80812,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Precentral,Left precentral mean cortical thickness (mm),identical match,0.78504,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Precentral,Right precentral mean cortical thickness (mm),identical match,0.81702,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Precuneus,Left precuneus mean cortical thickness (mm),identical match,0.81238,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Precuneus,Right precuneus mean cortical thickness (mm),identical match,0.8233,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Rostral Anterior Cingulate,Left rostral anterior cingulate mean cortical thickness (mm),identical match,0.82457,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Rostral Anterior Cingulate,Right rostral anterior cingulate mean cortical thickness (mm),identical match,0.82263,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Rostral Middle Frontal,Left rostral middle frontal mean cortical thickness (mm),identical match,0.81135,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Rostral Middle Frontal,Right rostral middle frontal mean cortical thickness (mm),identical match,0.82512,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Superior Frontal,Left superior frontal mean cortical thickness (mm),identical match,0.78613,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Superiorfrontal,Right superior frontal mean cortical thickness (mm),identical match,0.81473,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Superiorparietal,Left superior parietal mean cortical thickness (mm),identical match,0.79581,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Superiorparietal,Right superior parietal mean cortical thickness (mm),identical match,0.81585,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Superior Temporal,Left superior temporal mean cortical thickness (mm),identical match,0.79389,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Superior Temporal,Right superior temporal mean cortical thickness (mm),identical match,0.83036,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Supramarginal,Left supramarginal mean cortical thickness (mm),identical match,0.8083,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Supramarginal,Right supramarginal mean cortical thickness (mm),identical match,0.8194,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Left Transverse Temporal,Left transverse temporal mean cortical thickness (mm),identical match,0.79776,1,1.0,196,True,True,True,True
adni,nacc,Cortical Thickness Average of Right Transverse Temporal,Right transverse temporal mean cortical thickness (mm),identical match,0.82388,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) of Left Precuneus,Left precuneus gray matter volume (cc),identical match,0.75342,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) o Right Precuneus,Right precuneus gray matter volume (cc),identical match,0.73024,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) o Left Transverse Temporal,Left transverse temporal gray matter volume (cc),identical match,0.70959,1,1.0,196,True,True,True,True
adni,nacc,Volume (Cortical Parcellation) o Right Transverse Temporal,Right transverse temporal gray matter volume (cc),identical match,0.72657,1,1.0,196,True,True,True,True
adni,nacc,Volume (WM Parcellation) of Left Lateral Ventricle,Segmented left lateral ventricle volume (cc),identical match,0.75946,1,1.0,196,True,True,True,True
adni,nacc,Volume (WM Parcellation) of Right Lateral Ventricle,Segmented right lateral ventricle volume (cc),identical match,0.75679,1,1.0,196,True,True,True,True
adni,nacc,Volume (WM Parcellation) of Third Ventricle,Segmented total third ventricle volume (cc),identical match,0.75361,1,1.0,196,True,True,True,True
adni,nacc,Volume (WM Parcellation) of Left Hippocampus,Segmented left hippocampus volume (cc),identical match,0.77563,1,1.0,196,True,True,True,True
adni,nacc,Volume (WM Parcellation) of Right Hippocampus,Segmented right hippocampus volume (cc),identical match,0.7642,1,1.0,196,True,True,True,True
adni,epad,Smoking(1=Yes; 0=No),Smoking,identical match,0.61223,1,1.0,45,True,True,True,True
adni,nacc,Smoking(1=Yes; 0=No),Smoked cigarettes in last 30 days,identical match,0.56457,1,1.0,196,True,True,True,True
adni,nacc,Smoking(1=Yes; 0=No),Average number of packs smoked per day,identical match,0.40291,3,0.3333333333333333,196,False,True,True,True
adni,nacc,"If no longer smoking, provide period of time since stopped smoking (years)","If the subject quit smoking, age at which he/she last smoked (i.e., quit)",identical match,0.69088,1,1.0,196,True,True,True,True
aachen-hf,viennahf-register,HbA1c,HBA1c,identical match,0.93495,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,creatinine,Creatinine,identical match,0.8761,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,urea,Urea,identical match,0.92492,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,triglyceride,triglyceride,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,patient identification number,patient identification number,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,mineralocorticoid receptor antagonist (MRA),Mineralocorticoid receptor antagonists(MRAs),partial match,0.88815,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,height,height,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,HDL-cholesterol,HDL-Cholesterol,compatible match,0.87087,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,age at visit,age at visit,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,estimated glomerular filtration rate (CKD-EPI),estimated glomerular fraction rate,identical match,0.70765,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,date of visit,date of visit,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,weight,weight,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,body mass index,body mass index,identical match,1.0,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,Angiotensin II receptor blockers,Angiotensin II Receptor Blockers (ARBs),partial match,0.82163,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,sacubitril/valsartan,Angiotensin Receptor-Neprilysin Inhibitor (ARNi),partial match,0.65093,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,LDL-cholesterol,HDL-Cholesterol,identical match,0.69775,2,0.5,42,False,True,True,True
aachen-hf,viennahf-register,Betablocker substance,Betablocker,partial match,0.82503,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,Beta blockers,Betablocker,partial match,0.73423,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,sodium glucose cotransporter 2 inhibitors,SGLT2i,partial match,0.71708,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,Alanine aminotransferase,Alanine Aminotransferase(ALAT),partial match,0.80233,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,Angiotensin-converting enzyme inhibitors,ACE inhibitors (ACEI),partial match,0.74407,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,Aspartate aminotransferase,aspartaataminotransferase(ASAT),partial match,0.68204,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,height,weight,identical match,0.42967,2,0.5,42,False,True,True,True
aachen-hf,viennahf-register,gamma-glutamyl transferase (GGT),gamma glutaryl transferase,identical match,0.76551,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,prealbumin,Albumin,identical match,0.63559,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,History of chronic kidney disease,creatinin kinase,identical match,0.26185,7,0.14285714285714285,42,False,False,False,True
aachen-hf,viennahf-register,eosinophiles,eosinophils absolute,identical match,0.71415,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,LDL-cholesterol,LDL-Cholsterine,identical match,0.80346,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,History of diabetes,type of diabetes,partial match,0.54897,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,sacubitril/valsartan,ARNi daily dosis in % of target dosis,compatible match,0.44318,4,0.25,42,False,False,True,True
aachen-hf,viennahf-register,History of myocardial infarction,date of past myocardial infarction,partial match,0.78021,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,History of chronic obstructive pulmonary disorder,COPD ( chronic obstructive pulmonary disease),identical match,0.59726,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,diuretics,Loop diuretics,identical match,0.64062,2,0.5,42,False,True,True,True
aachen-hf,viennahf-register,sodium glucose cotransporter 2 inhibitors,SGLT2i daily dosis in % of target dosis,compatible match,0.49673,2,0.5,42,False,True,True,True
aachen-hf,viennahf-register,creatinine,creatinin kinase,identical match,0.72539,2,0.5,42,False,True,True,True
aachen-hf,viennahf-register,original dosage of ARNI,ARNi daily dosis in % of target dosis,compatible match,0.71341,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,Angiotensin II receptor blockers,ARB daily dosis in % of target dosis,compatible match,0.42088,5,0.2,42,False,False,True,True
aachen-hf,viennahf-register,original dosage of SGLT2 inhibitors,SGLT2i daily dosis in % of target dosis,compatible match,0.72889,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,mineralocorticoid receptor antagonist (MRA),MRA daily dosis in % of target dosis,partial match,0.40927,5,0.2,42,False,False,True,True
aachen-hf,viennahf-register,high sensitivity C reactive protein,ultrasensitive C reactive protein(CRP),identical match,0.78049,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,smoking status,Smoking status (active/former/never),compatible match,0.79223,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,History of myocardial infarction,presence of past myocardial infarction,identical match,0.74462,2,0.5,42,False,True,True,True
aachen-hf,viennahf-register,date of visit,date of stroke,partial match,0.44313,3,0.3333333333333333,42,False,True,True,True
aachen-hf,viennahf-register,History of Coronary artery bypass graft surgery,CABG - coronary artery bypass graft,identical match,0.65525,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,History of stroke,date of stroke,partial match,0.72272,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,lymphocytes,Lymphocytes absolute,partial match,0.67164,2,0.5,42,False,True,True,True
aachen-hf,viennahf-register,lymphocytes,Lymphocytes relative,partial match,0.68487,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,History of chronic kidney disease,chronic kidney disease (yes/no),identical match,0.6114,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,diuretics,diuretics substance,partial match,0.75906,1,1.0,42,True,True,True,True
aachen-hf,viennahf-register,normalisation of loop diuretics,Loop diuretics,partial match,0.70875,1,1.0,42,True,True,True,True
